User_Id,Cumulative_YoutubeSess_LTE_DL_Time,Cumulative_YoutubeSess_LTE_DL_Volume,Cumulative_YoutubeSess_UMTS_DL_Time,Cumulative_YoutubeSess_UMTS_DL_Volume,Max_RSRQ,Max_SNR,Cumulative_Full_Service_Time_UMTS,Cumulative_Lim_Service_Time_UMTS,Cumulative_No_Service_Time_UMTS,Cumulative_Full_Service_Time_LTE,Cumulative_Lim_Service_Time_LTE,Cumulative_No_Service_Time_LTE,User_Satisfaction
1214,155.91,63846,140.087,4813,-5,-19.9,35389,7769,747,264935,4212,3430,0
1574,3.198,213,0,0,-4,-19.8,17303,5429,726,169038,3464,5142,1
6813,84.109,19895,2.253,24,-4,-19.8,85750,2055,75,218714,4408,6332,1
5041,143.617,76032,0,0,-3,-19.9,72809,4152,3978,114327,1145,8858,0
4985,4.628,43,0,0,-3,26,3928,4652,1476,130604,140,949,1
12545,8.781,79,0,0,-6,25.2,37688,599,3497,113044,2051,1102,0
21902,12.595,3779,0,0,-7,23.6,90382,8185,2740,240320,2933,895,0
14640,659.077,122720,189.92,21558,-3,-19.8,85771,3924,248,20189,448,10171,0
15655,1255.275,325844,523.901,82577,-4,-19.9,73393,38,4620,203717,4194,9757,0
16885,1284.74,280690,193.363,29417,-7,20.8,71378,3219,1925,167499,5459,5245,1
18245,647.006,391998,0,0,-3,29.8,143271,1216,2572,17727,2609,9087,0
14517,266.47,69383,478.982,71581,-6,-19.9,148615,5325,3105,151727,4128,9167,1
11267,3.254,35,0,0,-3,19.2,56888,1950,2586,228286,2601,5766,0
13706,0,0,7.3,58,-7,25.8,101906,879,1859,133573,4070,8172,0
14261,730.239,711583,141.219,42191,-4,-19.7,71506,4572,3472,173045,2218,5168,0
4504,0,0,26.59,9605,-6,21.2,51526,7681,1079,180611,2895,6976,0
10286,193.541,90781,0,0,-3,-19.8,58244,3219,1533,172417,210,368,0
21101,2.914,26,0,0,-3,27,82189,5129,1029,161921,581,4975,1
2627,14.935,299,0,0,-3,-19.9,59914,145,1284,298943,2359,2269,0
7486,14.883,7352,0,0,-5,28,99449,6778,1177,75733,2420,7303,0
5438,2.258,41,0,0,-7,18.4,39502,862,1050,147391,360,2604,0
54,0,0,2759.059,483344,-8,20.7,69460,3218,4570,166143,1214,6916,0
22326,0,0,3.147,25,-6,25.8,42316,5611,1551,148695,4093,582,0
7916,462.343,226191,261.387,22552,-3,-19.9,95851,3881,2662,204748,5757,1008,0
20421,50.296,29640,3.247,22,-3,27,34851,1705,3804,276063,4117,14715,0
15525,38.471,17104,25.922,1276,-5,29.6,22849,593,2762,172667,4271,4812,1
19920,3.508,26,0,0,-7,23.6,58034,4684,1488,246990,4801,1943,0
10846,11.926,126,0,0,-5,28.8,52508,3943,1361,158704,246,6254,1
10411,3.829,27,0,0,-3,-19.8,62316,6188,3776,291083,1762,5339,0
4423,992.675,304533,167.289,15427,-5,-20,81347,6556,2459,128425,3378,4165,0
22554,2.942,35,0,0,-6,20.6,30352,4107,4205,201752,2093,5673,0
967,36.583,3138,113.439,21138,-7,23.4,82242,4017,550,232956,1006,12147,0
9440,29.142,418,0,0,-5,22,106983,4262,264,14258,1920,2576,0
5005,24.201,4745,0,0,-3,29.8,75845,1961,2838,186780,5882,11102,0
17831,99.47,29495,1079.052,156692,-6,-19.8,73083,7884,1603,134846,4220,9503,1
11234,0,0,4.758,37,-3,20.4,69797,2908,44,251117,2173,2983,0
3135,88.764,43643,0,0,-6,28,92990,670,1068,82850,2304,3458,0
18750,1242.89,859980,0,0,-3,-19.8,98927,3673,2492,66038,570,4359,0
8623,0,0,3.968,28,-6,22.8,79372,2893,802,199302,4372,785,0
12470,2013.447,1570851,269.904,45204,-3,-19.7,143682,924,1698,110829,2208,542,0
2411,104.365,6439,0,0,-7,25.5,118150,7142,897,168682,5720,5266,1
13192,2272.357,1245512,3.141,76,-6,28.8,55151,76,132,143073,6955,9895,0
1395,5.165,1041,55.246,6368,-5,-19.8,67104,2161,1898,24666,1203,3759,0
13703,492.309,396443,0,0,-4,-19.9,103306,3936,2101,138883,1872,7641,0
22111,980.518,449323,148.408,17483,-6,-19.9,92745,2308,3990,168512,6192,10845,1
19821,4295.111,1392057,28.037,2585,-3,23.8,51895,1350,1121,108052,1794,273,0
6089,79.918,22077,0,0,-6,28,58208,6107,1484,235368,915,4172,0
16614,3531.069,1219388,3476.424,409376,-6,-19.9,60668,4458,2349,228287,3235,313,0
10244,108.622,70695,0,0,-4,29.8,126219,2089,3241,203082,4794,3067,0
12017,3714.257,2236970,179.148,50628,-3,-19.8,3813,4527,4429,148499,2221,10809,1
9487,64.36,8674,0,0,-7,21.2,25939,2145,2647,87327,1511,2752,0
9098,31.656,39197,0,0,-6,29.2,89047,6025,1445,148380,98,6726,0
12496,38.502,29315,0,0,-3,-19.8,74593,2593,4654,115321,810,9080,0
14639,5.572,555,0,0,-3,-19.8,97591,2432,2466,166321,3767,5262,0
9242,58.194,19819,0,0,-7,29.4,55241,1533,1475,247154,4404,8200,0
16373,1485.361,238619,0,0,-5,17,138248,1284,591,229543,822,2922,0
23286,1313.385,1634559,0,0,-5,-19.8,26197,4639,388,135639,1098,3728,1
12129,272.437,59980,0,0,-3,25.2,123500,8047,4933,56296,1532,7257,0
1326,104.014,44601,0,0,-4,28,33082,3842,1004,63879,4857,1402,0
5122,902.786,514997,0,0,-4,-19.8,104985,6284,1405,204102,3376,7488,0
10094,3233.63,1489512,5.32,31,-6,24,92202,64,1222,158612,2618,3809,0
23015,65.072,61272,0,0,-5,25.8,70252,3874,1701,54714,3027,6077,0
17303,2191.075,1586752,0,0,-6,-19.8,66120,7626,1377,209830,2535,13683,0
11650,6.724,70,0,0,-7,23.6,112664,249,2204,202315,3467,5092,0
65,63.434,24143,21.023,889,-8,18.3,70062,418,1823,200502,6433,8081,1
9232,4.4,46,0,0,-7,29.4,91931,7016,2586,162903,3947,8419,0
20535,156.452,34531,6.073,1668,-5,-19.8,31566,535,157,143028,5744,6216,0
4995,10.345,165,0,0,-7,12,65274,755,3075,207979,3085,1509,0
13284,2600.74,1583168,271.123,80838,-5,-19.8,64943,3460,2653,110097,1507,5847,0
6702,1733.329,1053288,0,0,-7,29.4,60684,4434,899,264319,1434,6705,0
13105,6163.318,8987396,35.972,3050,-6,29,32815,4328,1912,123823,2301,11893,1
23261,494.877,391759,0,0,-7,28.7,2062,6165,592,190580,2121,4384,1
21330,10.542,143,0,0,-3,29.2,95153,816,3770,1606,2615,2587,0
605,13.64,436,0,0,-4,-19.8,49362,1869,61,212443,3964,5950,1
11346,594.433,306236,0,0,-5,-19.8,136211,4903,2424,146128,4392,4439,0
22187,403.855,317398,71.415,8220,-3,-19.8,56871,4129,795,112159,1834,5754,0
386,32.598,8753,0,0,-6,27.2,50862,4272,1281,278761,13,5843,0
3775,43.159,20622,0,0,-5,-19.8,126192,6029,71,206770,3493,5176,0
37,45.754,64860,0,0,-7,27.2,87168,1932,751,138623,2781,554,0
16869,5.65,1174,0,0,-6,24.4,40139,7279,1732,180939,4551,857,1
8676,3337.7,2715291,0,0,-4,2.3,79824,4770,370,193928,3176,3345,0
22221,1910.065,358450,0,0,-3,-19.8,105556,4041,1165,207005,4882,2715,0
13767,5.838,45,0,0,-3,-19.8,76555,1374,910,145487,4593,1693,1
10908,209.081,167326,0,0,-6,29.8,70339,3413,2909,118511,431,11129,0
15221,1465.874,711773,70.142,10128,-3,28,17069,7919,1601,91054,1861,9332,0
552,369.681,161310,73.041,6023,-7,22.8,54818,1092,326,143417,4659,3394,1
4002,110.056,211935,0,0,-7,25.2,79020,1698,2750,165529,338,13461,0
5153,333.366,145909,21.225,758,-3,24,68017,4207,1362,144633,2115,1919,0
8662,33.711,7051,0,0,-6,22,114275,4634,1500,116635,4892,4994,1
16860,63.304,25180,0,0,-4,29,33119,3708,2794,125493,1236,4259,0
19777,828.489,608663,11.981,1636,-3,29.4,109056,7222,1512,169247,8,82,0
21474,5667.389,2063918,14.396,1184,-5,-19.8,6595,831,626,168427,18,2404,0
11212,748.572,398844,112.902,52090,-7,18,45881,2269,1130,1850,4644,7044,1
3343,764.347,337812,96.2,15951,-7,26,90466,2509,2939,133922,992,9918,0
7277,2.266,41,0,0,-6,25.4,88311,4883,363,96468,1410,5713,0
7595,96.883,43706,0,0,-3,-19.8,53244,107,1806,131813,3433,5864,0
9140,138.708,121605,0,0,-6,23,44095,5779,4046,124910,4549,8061,0
2675,1434.065,746085,20.764,527,-3,-19.8,43792,1363,1501,208846,4771,3086,1
13440,14.87,313,0,0,-8,8.6,59535,2265,3106,206830,828,506,0
320,3.437,10,0,0,-6,28,56258,1411,1480,219580,681,4124,0
23093,3864.062,2118927,102.288,32662,-3,-19.8,92268,7078,1672,211628,3144,9124,0
17720,36.356,8694,0,0,-5,26,60511,3782,2724,133084,3854,2432,0
10460,534.239,289380,0,0,-3,-19.9,83856,3769,986,150013,3347,2263,0
212,2.414,15,0,0,-6,-19.9,75305,3254,1619,223471,2902,5203,0
14659,440.975,245260,0,0,-3,-19.8,80285,5020,1113,238426,4626,4612,0
10746,697.83,491961,0,0,-7,29,56201,1859,3415,117677,2265,12595,0
13964,100.5,11424,23.862,1059,-6,-19.8,35442,1942,2152,233168,1092,13680,0
1902,3.104,35,0,0,-7,27.2,85223,1712,687,179500,2257,3394,0
1723,7.588,554,0,0,-6,28.6,99877,3871,1208,202200,4928,5033,1
16968,1364.747,1309200,844.51,236514,-6,25.2,70760,2114,2041,129498,3164,3050,0
2291,215.831,157948,12.131,213,-3,-19.8,97460,6039,3382,291003,2320,2929,0
14344,4.428,125,161.046,30518,-7,24.4,90021,1271,347,117768,1996,4368,0
3825,2.467,26,0,0,-7,22.8,92131,1408,1426,127227,1725,1289,0
8574,4.599,35,0,0,-6,-19.8,39546,2176,983,152220,2427,1748,0
15248,13.267,5286,0,0,-6,-19.8,103905,6336,1728,116712,1518,2117,1
16494,0,0,2.56,43,-6,27.2,83198,1191,304,162524,2879,4824,0
9828,0,0,3.672,86,-7,-19.9,64875,2112,743,151561,3120,5062,0
11846,388.348,108900,0,0,-7,-19.9,98037,1139,975,175555,3016,9859,1
13404,1413.492,487266,0,0,-4,-19.8,44823,6022,3145,257037,5324,1694,1
4491,73.76,37829,0,0,-3,27,91264,4861,1272,221706,2322,9431,0
18041,289.993,73020,49.788,11473,-5,-19.8,77374,467,982,177877,2046,5597,0
866,4.922,53,0,0,-3,-19.8,56335,5552,3072,215248,1604,6369,1
3277,0,0,588.059,54986,-10,6,81957,3797,3581,149315,4574,7935,0
14742,0,0,145.226,32912,-7,18,77602,1207,2051,192158,3303,2433,1
1766,47.295,15544,0,0,-6,-19.9,55972,1861,1966,106323,621,4597,1
10009,2814.348,1232959,6.233,550,-4,-19.8,96275,4242,2497,99129,4058,5949,1
2121,9524.807,2401636,19.12,1547,-7,26,48938,4360,344,155647,5848,3911,1
19204,622.934,165595,5402.998,932556,-10,4.4,79436,3794,1922,156199,109,8924,0
18736,561.433,166278,52.317,10975,-7,26,97371,2368,1786,176649,1693,9057,0
20486,91.398,19305,3.357,52,-3,28.4,89217,1799,889,92138,231,1392,0
17230,6.95,1870,35.906,12025,-7,25.6,73856,2400,3546,106009,4225,8824,1
9180,43.968,25390,0,0,-3,-19.8,100366,1448,557,110838,3608,179,0
15980,17.839,8675,0,0,-7,26.6,113185,3430,1716,201069,4285,2965,1
2707,20.789,981,0,0,-7,16.8,67826,5923,3658,98064,5273,9653,0
493,0,0,3.492,30,-7,25.8,94232,361,861,162055,3309,1938,0
3871,333.163,340540,134.13,17598,-3,-19.7,89924,4632,4106,135,3108,6442,1
849,167.342,47593,70.434,44657,-5,-19.8,69053,2347,1247,169635,83,4271,0
10044,50.22,42694,0,0,-4,-19.8,66897,4897,2925,155993,3420,3504,0
1675,183.337,81809,1007.679,545404,-7,20.2,38967,1031,808,278318,2797,2983,0
7310,257.032,142567,0,0,-9,9.8,78099,4944,1195,25435,4697,1906,0
1994,23.023,24231,158.161,46591,-6,28.4,72347,2762,962,118934,4543,788,0
13635,4489.68,995767,35.426,6036,-6,29.8,43708,5404,3486,217666,4480,5091,1
19369,172.469,97330,0,0,-6,28,58522,1624,1028,189189,44,1734,0
12478,87.495,42888,0,0,-3,-19.8,60020,4567,127,218220,497,4220,0
10630,45.562,23149,0,0,-7,25.2,2610,7777,866,155465,1384,2895,1
13367,5.66,43,106.043,23856,-4,27.7,3476,4119,2596,223091,2886,12528,0
22376,139.082,56555,7.022,1636,-3,-19.8,50030,1897,1369,217591,397,7276,0
19329,5950.493,5353380,666.056,608028,-8,16.2,85171,174,4126,7563,512,7115,0
672,194.75,305024,56.697,28948,-8,19,69652,2457,483,198063,4986,1593,1
3630,12.612,17592,0,0,-3,-19.9,132641,2157,3113,187087,758,12424,0
22885,15.144,2713,2.239,51,-5,-19.8,53550,3749,1835,66572,3034,962,1
20290,288.822,183351,311.284,43771,-6,25.2,37813,4103,3840,38765,4110,10000,1
3402,69.298,19973,17.326,2640,-4,-19.8,95713,2005,763,141655,3360,2223,0
17190,269.25,179177,0,0,-3,29.8,83866,4018,3573,150235,1515,1876,0
12607,16.07,7084,28.997,3269,-4,-19.9,39757,5473,1573,217514,378,12118,0
15711,39.724,21934,0,0,-4,-19.9,104875,4424,1002,256649,2293,2513,0
2278,3635.145,1749807,666.642,169257,-7,19.2,76862,2803,88,191184,850,1411,0
5210,203.063,213880,0,0,-7,-20,49073,6468,2948,238026,3163,388,1
18820,150.679,52987,113.153,12019,-3,-19.8,88678,2586,1360,290797,1940,4825,0
5957,311.345,195554,0,0,-6,-19.9,105409,3288,1219,227409,4071,1683,0
17441,2.157,5,0,0,-3,23.6,128599,1513,1857,107890,3730,3605,0
10967,93.887,17054,0,0,-6,29.8,62332,2670,659,192876,5961,13642,0
16923,261.199,152930,0,0,-5,-19.8,46785,4620,3889,255976,3905,1233,1
23442,199.522,333333,19.626,3446,-6,29.8,96194,1763,1225,117614,4334,9545,0
18333,2493.009,2633464,0,0,-5,27.4,96032,5331,888,231309,1735,1303,0
14035,3.331,51,0,0,-3,-19.8,94168,2490,3431,105568,2619,1,1
9584,2.34,43,0,0,-6,29.2,68991,830,1594,16869,5461,3090,0
21831,9.572,150,0,0,-3,-19.9,57846,4580,2235,214740,5549,1052,1
5149,16.854,7393,0,0,-3,29.4,80112,4808,511,212418,4530,161,0
23303,54.339,12820,53.637,3482,-7,24.6,4419,3540,2232,267157,3386,3266,0
16345,2542.809,1234962,0,0,-7,15.4,76473,434,361,104585,146,3711,0
23329,356.749,258731,92.994,31412,-3,-19.8,96096,4558,1400,188318,1472,5540,0
17138,0,0,5.217,29,-3,19.4,69900,1200,95,219761,3077,7055,0
8565,373.352,112595,0,0,-6,27.8,30913,8569,3444,227156,2381,12053,1
5026,1472.687,775772,12.251,2488,-6,28.2,87670,2836,1010,218591,3148,6011,0
21719,35.205,9976,0,0,-3,-19.8,65577,5431,1565,183408,3365,13893,0
10188,4909.803,3226626,2089.474,515558,-3,-19.8,71335,346,3714,164330,6359,5018,0
2102,57.647,18612,2.2,6,-3,-19.8,68257,3276,1562,294411,1266,4125,0
22904,4354.929,1221467,36.972,1008,-7,24.2,99179,5465,674,83989,4198,1160,1
3306,17.169,3386,7.734,161,-3,-19.8,83081,4028,2825,200857,3635,9513,0
6840,30.688,21691,0,0,-6,28.6,145742,7249,2849,153020,2181,8800,0
18767,2.121,37,0,0,-6,23,71749,6905,559,4171,582,7653,0
9630,18.405,5635,0,0,-6,29.2,4298,1576,821,36973,629,14786,0
20047,231.208,82132,12.114,368,-10,-20,47372,4984,4124,279891,5160,3370,1
17093,2745.833,657639,1170.591,150987,-7,-19.8,75542,332,687,102036,6311,8722,0
14441,760.313,254625,0,0,-6,-19.9,74083,1082,1465,14363,3083,4940,0
19103,7.393,2761,0,0,-7,22.2,54046,2528,1481,135773,2398,8448,0
23074,13.433,112,11.308,835,-3,-19.8,81376,1789,2425,122787,5131,8228,1
11704,119.338,105201,0,0,-8,13,103471,9887,613,8155,3112,8174,0
21279,40.457,12084,0,0,-4,-19.8,62237,3327,2480,105801,2918,2200,0
22267,412.456,360380,49.327,772,-7,22.6,89492,4104,3369,138420,6339,3079,1
18042,52.866,22605,8.924,160,-6,28.4,68104,2361,4858,191622,4774,2741,1
587,129.757,6339,0,0,-7,28,95886,1827,808,190452,2780,12807,0
10526,1060.028,248535,0,0,-4,25,96518,5167,291,242234,5530,9338,0
7988,845.856,422483,4.8,494,-3,-19.8,79851,4420,1354,156557,201,9250,0
6965,2.474,15,0,0,-6,14,86351,8363,3163,77470,1171,6721,0
19766,22.223,385,2.407,62,-5,-19.8,93847,6827,1795,299046,3716,3937,1
9661,303.983,226818,4.9,849,-6,28.2,62561,3032,2955,153273,6845,6278,1
2671,1778.384,1773859,0,0,-4,25,49243,3847,1383,138404,488,2599,0
15944,14.172,786,0,0,-6,21.6,59227,4216,1004,13658,2698,1247,0
16385,8.746,110,0,0,-4,-19.8,31758,949,2980,173523,2504,7050,1
1025,0,0,6.032,125,-7,24.8,45270,7601,1449,10456,272,9284,0
11534,4389.586,2632387,205.636,13976,-3,-19.8,63442,2743,1278,176293,3174,1288,0
14021,22.522,1362,0,0,-7,-19.9,145575,4034,3312,297683,6866,4307,0
19440,45.45,33573,0,0,-7,25.8,39903,5390,3539,131946,2317,6239,0
6409,509.115,251837,358.629,36539,-8,7,62824,4498,2587,205888,3660,6074,1
3342,0,0,2.89,41,-4,-19.8,92924,9154,977,144370,2651,1447,0
15285,553.174,137831,2.867,23,-7,27.8,74612,2332,407,156183,4463,2049,1
12360,85.005,24776,2.167,13,-7,27.6,93337,3498,1089,96221,77,8839,1
3710,215.124,71674,50.08,5772,-3,-19.8,51752,1294,4599,140999,3075,3817,1
11852,264.423,72137,53.814,8126,-7,26.3,37361,2753,3474,149972,1688,3519,1
2879,1347.527,271861,0,0,-8,20,92723,2346,1087,216261,1481,1676,0
22722,2.705,42,0,0,-7,26.4,37739,3182,1129,140148,2996,9549,0
15950,46.814,9190,0,0,-3,-19.8,147527,5461,408,5971,2995,6936,0
14671,10.268,139,0,0,-7,27.7,95144,2382,1361,249522,2468,2183,0
6540,238.488,164505,0,0,-3,-19.8,49620,5554,865,169026,2399,4479,0
10448,477.486,492152,0,0,-3,-19.8,71307,6711,4607,136802,2159,12848,0
21068,9.198,151,0,0,-3,-19.8,35461,580,1721,128204,4002,6390,1
3052,32.466,906,0,0,-9,11,96660,1464,582,170664,1428,2094,0
6313,63.856,21639,0,0,-5,-19.8,90196,376,1405,148649,4881,14995,0
23692,95.321,73861,0,0,-6,27.2,68777,370,1214,228292,4287,4345,0
12648,9.595,140,0,0,-3,26.8,68114,3711,1628,172448,3429,9086,0
15058,251.022,355727,5.612,278,-4,29,53209,808,2773,162818,3377,1165,0
5060,57.172,27986,34.77,7713,-7,23.8,74796,3801,232,22683,3538,4101,1
11011,632.309,279291,0,0,-6,29.8,53845,5497,508,134459,3560,803,0
11180,11.165,241,0,0,-6,-19.9,60160,2531,1804,23174,561,217,0
2245,315.243,273017,0,0,-4,27,42350,2205,2822,67306,1163,5590,0
16965,210.145,89411,97.696,17424,-9,13.8,80443,6909,4309,18489,4402,2080,0
20527,5900.94,2407246,257.944,18608,-6,28.8,111755,3303,3322,246497,2245,6957,0
17481,1325.217,776149,3.602,195,-3,29,49895,558,2455,212382,4420,3902,0
9024,8.029,117,0,0,-6,27.6,82682,5860,1992,9182,4137,1526,0
3561,68.489,32222,2.167,42,-6,28.4,129087,1944,464,143722,1368,14404,0
1371,2975.901,2112276,17.647,12064,-7,21.2,63253,8101,562,21354,5111,11763,1
3616,53.784,35393,0,0,-6,29.2,88859,1938,670,175796,2255,12684,0
18922,2924.189,2324678,1294.247,478618,-4,-19.8,61573,2803,1845,254144,2531,10903,0
17758,1395.88,1097793,56.389,7431,-6,29.6,76416,4064,3046,235141,3756,4818,0
3799,176.793,85312,9.756,277,-3,-19.8,47725,3154,3347,207475,3613,11156,0
3926,20.409,4842,11.412,164,-5,-19.8,60510,3059,2154,7529,1841,8501,1
6904,425.08,168233,664.137,129432,-6,29.8,68506,158,2863,222320,2096,730,0
21901,4878.679,1991025,244.376,21592,-3,-19.9,93225,5250,1825,13444,4428,2539,1
20807,298.249,66367,0,0,-4,-19.8,36751,4889,3900,218495,3726,10121,0
11407,7.245,3187,0,0,-3,-19.9,38974,3502,1294,11067,6207,4249,0
1140,1388.53,329335,1127.173,276957,-5,18.8,78602,6689,1388,294357,3217,12945,0
6288,299.741,107209,25.389,5953,-6,28.2,64501,411,1167,124450,2453,1248,0
16504,0,0,11.814,201,-8,-20,11051,3589,2664,283428,1816,1768,1
23120,6.495,5075,3.838,70,-4,-19.8,115683,2753,1831,152442,3020,9370,1
17581,1305.171,1848714,53.229,14063,-9,15.4,69087,4221,3306,229895,844,1628,0
11924,9.682,177,0,0,-4,-19.8,90118,4828,4,246735,6907,2917,1
14577,332.548,251478,16.53,1528,-3,-19.8,69017,4636,784,189433,3369,6017,0
4880,3106.744,1305049,0,0,-5,29.4,79035,4988,1373,280499,3009,4678,0
16543,0,0,2.257,22,-8,16.6,65254,1420,1418,173573,1540,1943,1
13516,188.417,74284,7.422,1161,-7,29.4,136130,285,2943,198064,4769,6541,0
21785,3185.359,920525,3449.838,394213,-4,-19.8,37562,3126,1958,263498,1618,2923,0
13493,120.457,122778,22.293,2489,-7,23,77054,649,1814,218477,2186,3950,0
9358,370.636,556857,265.811,51209,-3,29.4,28030,4269,772,129946,747,9329,1
5159,42.229,28473,0,0,-6,27,77790,2537,2697,241130,2895,9252,0
12868,4.369,41,0,0,-7,19.8,82343,6831,129,148021,3605,818,0
17288,296.522,195324,130.346,15237,-6,29,50159,8106,1876,116505,262,6453,0
8273,476.148,317225,99.425,22801,-7,17.6,70792,1678,1615,178660,6238,1723,1
16133,1379.852,1352938,10.279,568,-4,-19.8,84548,3160,2225,214260,1141,632,0
17479,1031.493,351027,129.731,26397,-8,22.2,64821,2625,1041,146065,1111,8380,0
17013,253.352,192125,0,0,-3,29.2,91838,3007,120,279844,29,1124,0
2679,932.83,489215,0,0,-8,14,79484,4224,2942,276731,2010,1189,0
22450,0,0,205.523,19934,-6,23.6,87555,3518,2733,125656,2270,3966,0
16909,9.227,123,0,0,-5,-19.8,90350,7376,3570,133218,2926,13006,0
8453,8.293,118,0,0,-6,28,60882,8593,2475,178213,5456,14600,0
19227,650.497,140646,0,0,-6,29.8,50256,2594,3535,159159,4734,9151,0
10826,27.548,7338,0,0,-5,25,141263,6978,2188,232002,4806,2097,0
15683,5.883,105,0,0,-3,-19.9,57154,1597,1802,206027,6072,3450,0
6898,36.685,21990,8.432,840,-7,18.6,106284,3932,3349,276771,3161,5435,0
16545,0,0,456.677,46812,-4,21,2666,4983,4470,162624,355,5976,0
3159,48.818,16825,0,0,-7,21,45696,5952,3699,208598,4065,186,1
12630,2.225,43,0,0,-3,29.2,55354,2464,3557,119991,4992,8918,0
1546,0,0,38.357,26041,-4,-19.8,55254,5517,1816,192336,1297,4165,0
8894,0,0,41.678,8273,-5,1.6,128703,2636,1002,250990,121,6928,0
3618,2.223,14,0,0,-7,28.2,75800,4899,2302,164787,5827,3723,0
23095,15.379,215,0,0,-7,28,4808,3350,1295,63054,3143,6166,0
62,80.988,13646,0,0,-4,27,74353,4816,970,189415,1458,3526,0
964,2.28,31,0,0,-6,-19.9,53818,2282,1964,216020,3363,4124,0
7705,2.836,26,0,0,-7,28.6,106975,2908,979,10634,4454,5046,0
5717,0,0,3.166,164,-5,28,43978,2902,889,141699,2182,905,0
290,9.593,868,0,0,-6,-19.9,98515,571,1859,158762,2319,1464,0
6530,2.533,33,0,0,-8,15.2,3849,3322,1553,151311,4323,4856,1
5794,30.019,10087,0,0,-7,23.8,31048,3319,1852,160119,3110,4309,1
19574,566.94,257192,76.856,7087,-6,27.4,52112,2335,2128,134104,2728,18,0
11123,1021.736,1176154,243.826,88972,-6,25.3,98675,3149,1112,5017,4185,7332,1
23316,572.468,361312,583.262,148442,-7,25,43682,3572,1253,105929,4692,4304,0
8047,3662.698,1700315,63.944,7767,-6,19.6,84238,9387,1630,98578,3173,5358,0
18120,0,0,737.583,76731,-8,19.5,141319,1626,1480,5097,1008,7919,1
15741,156.328,86140,0,0,-6,28.2,67989,5075,1322,144030,3442,7468,0
4745,0,0,415.834,131781,-7,27,71781,4029,4950,132784,6821,5721,0
7052,69.852,15230,2.24,21,-6,24.2,84145,4364,3252,173210,1725,435,0
13730,90.47,56195,0,0,-6,25,103368,2687,1738,16317,1881,13345,0
9255,0,0,13.048,80,-5,1.5,64232,1834,3868,242698,3014,8927,0
12400,589.044,207724,1225.854,343211,-3,28.8,47998,4682,1747,148051,5485,4461,1
3364,352.482,86381,0,0,-4,-19.8,92816,961,2847,17408,2736,9185,0
5404,61.681,108415,0,0,-7,29.6,66704,2792,1527,6887,5261,928,0
10688,111.86,102374,50.25,3942,-4,-19.9,32302,2998,95,125097,4192,9338,0
22861,236.586,83671,6.586,140,-3,28.8,83995,83,857,16687,4198,1307,1
20777,654.957,613123,0,0,-3,3.3,86293,9725,2519,39157,4020,3290,0
6035,22.674,5487,0,0,-3,29.8,28987,7599,940,176746,3339,9387,0
9948,2.563,7,0,0,-8,21.2,69440,1933,2868,100531,2005,4890,0
8682,22.212,5074,0,0,-7,24.4,35339,7031,3769,117768,184,5890,0
18519,0,0,27.645,12859,-6,29.4,100070,3961,770,201211,2941,821,0
18239,602.613,273230,0,0,-6,29,89920,9319,3065,122478,5849,2554,0
13742,11030.607,6250803,14.039,867,-3,-19.8,62657,4536,1528,215002,1005,1454,0
13243,20.497,42773,0,0,-6,23.6,98665,3786,1949,214571,3130,4549,0
7699,361.483,46728,0,0,-7,23.6,24550,1456,1900,171113,423,8032,0
85,120.63,81183,0,0,-7,27.2,83812,1588,1510,172814,112,2702,0
19989,796.954,282532,208.512,8455,-8,16.4,98494,7642,381,238493,282,8259,1
17777,9.518,610,0,0,-7,22,141904,5452,157,142934,271,8752,0
4643,72.009,57800,5.521,347,-4,28,1708,3964,3679,220644,6247,6595,1
17589,51.717,15252,102.92,15787,-3,26.2,46857,9573,2675,63162,2482,3321,1
14699,42.475,8580,8.831,2726,-3,-19.8,94112,4509,1510,216628,3681,4333,0
18233,1617.175,898074,142.677,12591,-3,-19.7,50934,4534,1710,217181,2182,1954,0
958,738.481,278585,15.578,1817,-7,24,71307,7421,1402,199067,280,9513,1
17223,3329.462,702727,16.4,4564,-6,24.2,98698,4673,2943,80464,3376,3229,0
17572,69.433,71856,0,0,-6,29.6,46578,3011,1338,136069,616,5505,0
18103,240.15,146505,3.011,54,-6,28.6,46946,1375,442,157390,5895,1280,1
12482,30.327,218,0,0,-6,27.2,126406,4426,1526,185788,4597,5169,0
17583,2.996,42,0,0,-7,29.8,84170,2722,98,127023,2832,835,0
22627,7.974,75,0,0,-4,26.4,89027,2925,750,137740,1265,3073,0
21216,21.634,11749,0,0,-5,2,66636,1433,1268,199522,3869,4962,0
10848,8.28,3250,0,0,-7,24.4,90397,4992,2987,105405,4586,4707,1
12104,852.881,333652,0,0,-6,27.6,55843,232,3657,143565,1386,2479,0
2366,739.473,248142,37.607,8316,-5,-19.9,64909,4068,417,13077,2348,1490,1
13198,0,0,66.565,29363,-8,10.2,72030,4711,3178,110680,2232,8886,0
19563,1289.267,365829,99.966,14546,-6,14.6,77000,3594,2113,239839,2629,478,0
19172,2.336,91,0,0,-7,23.2,41350,5826,3413,259564,356,12,1
16960,11.122,634,1445,132858,-4,22,117153,5479,2370,107577,4863,1778,1
21759,2.45,51,0,0,-7,28.8,33247,9209,1912,175054,5105,9959,0
